county_name,precinct_name,election_1,election_2,assignment
Lake,Silver Bay P-1,139,166,0
Lake,Silver Bay P-2,255,399,0
Lake,Silver Creek Twp,370,300,0
Lake,Stony River Twp,38,63,0
Lake,Two Harbors W-1,266,195,0
Lake,Two Harbors W-2,181,171,0
Lake,Two Harbors W-3,268,203,0
Lake,Two Harbors W-4,321,212,0
Lake,Unorg Terr No 1,43,40,0
Lake,Unorg Terr No 2 Prec 1,137,92,0
Lake,Unorg Terr No 2 Prec 2,205,188,0
Lake,Unorg Terr No 2 Prec 3,190,197,0
Lake,Unorg Terr No 2 Prec 4,111,122,0
Lake,Unorg Terr No 2 Prec 5,21,63,0
Lake of the Woods,1-A Baudette Unorg,26,93,0
Lake of the Woods,1-B Baudette City,85,166,0
Lake of the Woods,2-A Gudrid Unorg,39,74,0
Lake of the Woods,2-B Baudette City,48,166,0
Lake of the Woods,3-A Unorg,37,148,0
Lake of the Woods,3-C S McDougald Unorg,15,37,0
Lake of the Woods,3-D Forest Unorg,14,37,0
Lake of the Woods,4-A Wheeler Unorg,42,150,0
Lake of the Woods,4-B Wabanica Unorg,78,154,0
Lake of the Woods,5-B Zippel Unorg,12,54,0
Lake of the Woods,4-C N McDougald Unorg,10,49,0
Lake of the Woods,5-A Unorg,79,213,0
Lake of the Woods,3-B Williams City,23,41,0
Lake of the Woods,2-C Unorg,12,61,0
Lake of the Woods,5-C Northwest Angle,17,77,0
Lake of the Woods,5-D Roosevelt,0,1,0
Lake of the Woods,3-E Baudette City,16,19,0
Le Sueur,Cleveland,123,243,0
Le Sueur,Cleveland Twp,149,275,0
Le Sueur,Cordova Twp,80,180,0
Le Sueur,Derrynane Twp,81,224,0
Le Sueur,Elysian,110,254,0
Le Sueur,Elysian Twp,188,379,0
Le Sueur,Heidelberg,24,49,0
Le Sueur,Kasota,127,152,0
Le Sueur,Kasota Twp P-1,109,147,0
Le Sueur,Kasota Twp P-2,288,349,0
Le Sueur,Kilkenny,20,57,0
Le Sueur,Kilkenny Twp,47,171,0
Le Sueur,Lanesburgh Twp,285,841,0
Le Sueur,Le Center,319,623,0
Le Sueur,Le Sueur W-1,408,622,0
Le Sueur,Le Sueur W-2,243,457,0
Le Sueur,Lexington Twp,78,318,0
Le Sueur,Mankato,0,0,0
Le Sueur,Montgomery,463,937,0
Le Sueur,Montgomery Twp,92,262,0
Le Sueur,New Prague,537,992,0
Le Sueur,Ottawa Twp,57,92,0
Le Sueur,Sharon Twp,120,220,0
Le Sueur,Tyrone Twp,112,192,0
Le Sueur,Washington Twp,168,350,0
Le Sueur,Waterville,283,516,0
Le Sueur,Waterville Twp,112,280,0
Lincoln,Alta Vista Twp,40,55,0
Lincoln,Arco,9,36,0
Lincoln,Ash Lake Twp,33,63,0
Lincoln,Diamond Lake Twp,20,76,0
Lincoln,Drammen Twp,8,39,0
Lincoln,Hansonville Twp,15,39,0
Lincoln,Hendricks,114,179,0
Lincoln,Hendricks Twp,37,82,0
Lincoln,Hope Twp,46,100,0
Lincoln,Ivanhoe,96,180,0
Lincoln,Lake Benton,70,224,0
Lincoln,Lake Benton Twp,23,92,0
Lincoln,Lake Stay Twp,25,55,0
Lincoln,Limestone Twp,18,48,0
Lincoln,Marble Twp,21,56,0
Lincoln,Marshfield Twp,39,88,0
Lincoln,Royal Twp,18,64,0
Lincoln,Shaokatan Twp,41,65,0
Lincoln,Tyler,172,336,0
Lincoln,Verdi Twp,15,54,0
Lyon,Amiret Twp,25,83,0
Lyon,Balaton,107,225,0
Lyon,Clifton Twp,25,97,0
Lyon,Coon Creek Twp,34,106,0
Lyon,Cottonwood,204,336,0
Lyon,Custer Twp,29,65,0
Lyon,Eidsvold Twp,23,70,0
Lyon,Fairview Twp,42,155,0
Lyon,Florence,7,8,0
Lyon,Garvin,15,47,0
Lyon,Ghent,71,102,0
Lyon,Grandview Twp,29,118,0
Lyon,Island Lake Twp,15,84,0
Lyon,Lake Marshall Twp,92,220,0
Lyon,Lucas Twp,21,90,0
Lyon,Lynd,50,117,0
Lyon,Lynd Twp,62,173,0
Lyon,Lyons Twp,14,94,0
Lyon,Marshall W-1,697,919,0
Lyon,Marshall W-2,790,1284,0
Lyon,Marshall W-3,679,974,0
Lyon,Minneota,183,458,0
Lyon,Monroe Twp,20,76,0
Lyon,Nordland Twp,29,74,0
Lyon,Rock Lake Twp,20,128,0
Lyon,Russell,46,130,0
Lyon,Shelburne Twp,19,66,0
Lyon,Sodus Twp,42,120,0
Lyon,Stanley Twp,23,99,0
Lyon,Taunton,24,30,0
Lyon,Tracy,327,530,0
Lyon,Vallers Twp,20,75,0
Lyon,Westerheim Twp,41,103,0
McLeod,Acoma Twp,171,478,0
McLeod,Bergen Twp,91,402,0
McLeod,Biscay,21,21,0
McLeod,Brownton,89,237,0
McLeod,Collins Twp,57,186,0
McLeod,Glencoe P-1,196,408,0
McLeod,Glencoe P-2,232,389,0
McLeod,Glencoe P-3,225,427,0
McLeod,Glencoe P-4,181,405,0
McLeod,Glencoe Twp,58,222,0
McLeod,Hale Twp,106,392,0
McLeod,Hassan Valley Twp,86,282,0
McLeod,Helen Twp,107,362,0
McLeod,Hutchinson P-1,674,1360,0
McLeod,Hutchinson P-2,695,1253,0
McLeod,Hutchinson P-3,828,1514,0
McLeod,Hutchinson Twp,161,511,0
McLeod,Lester Prairie,199,615,0
McLeod,Lynn Twp,54,247,0
McLeod,Penn Twp,32,140,0
McLeod,Plato,31,134,0
McLeod,Rich Valley Twp,83,289,0
McLeod,Round Grove Twp,18,96,0
McLeod,Silver Lake,108,255,0
McLeod,Stewart,48,141,0
McLeod,Sumter Twp,55,213,0
McLeod,Winsted,235,791,0
McLeod,Winsted Twp,137,385,0
Mahnomen,Beaulieu Twp,18,28,0
Mahnomen,Bejou,21,19,0
Mahnomen,Bejou Twp,13,16,0
Mahnomen,Chief Twp,23,26,0
Mahnomen,Clover Twp,13,14,0
Mahnomen,Gregory Twp,15,30,0
Mahnomen,Heier Twp,27,38,0
Mahnomen,Island Lake Twp,35,83,0
Mahnomen,La Garde Twp,19,50,0
Mahnomen,Lake Grove Twp,28,46,0
Mahnomen,Mahnomen,230,209,0
Mahnomen,Marsh Creek Twp,16,42,0
Mahnomen,Oakland Twp,34,63,0
Mahnomen,Pembina Twp,102,113,0
Mahnomen,Popple Grove Twp,25,24,0
Mahnomen,Rosedale Twp,31,46,0
Mahnomen,Twin Lakes Twp,140,42,0
Mahnomen,Little Elbow Twp,56,24,0
Mahnomen,Waubun,84,78,0
Marshall,Agder Twp,7,39,0
Marshall,Alma Twp,7,45,0
Marshall,Alvarado,36,80,0
Marshall,Argyle,81,265,0
Marshall,Augsburg Twp,8,27,0
Marshall,Big Woods Twp,0,21,0
Marshall,Bloomer Twp,11,35,0
Marshall,Boxville Twp,5,18,0
Marshall,Cedar Twp,6,40,0
Marshall,Como Twp,7,18,0
Marshall,Comstock Twp,10,54,0
Marshall,Donnelly Twp,0,11,0
Marshall,Eagle Point Twp,0,5,0
Marshall,East Park Twp,0,5,0
Marshall,East Valley Twp,2,12,0
Marshall,Eckvoll Twp,19,17,0
Marshall,Espelie Twp,4,9,0
Marshall,Excel Twp,50,103,0
Marshall,Foldahl Twp,12,28,0
Marshall,Fork Twp,2,4,0
Marshall,Grand Plain Twp,6,19,0
Marshall,Grygla,34,43,0
Marshall,Holt,12,30,0
Marshall,Holt Twp,10,54,0
Marshall,Huntly Twp,16,31,0
Marshall,Lincoln Twp,14,25,0
Marshall,Linsell Twp,10,4,0
Marshall,McCrea Twp,23,115,0
Marshall,Marsh Grove Twp,14,52,0
Marshall,Middle River,60,68,0
Marshall,Middle River Twp,7,34,0
Marshall,Moose River Twp,5,10,0
Marshall,Moylan Twp,22,32,0
Marshall,Mud Lake Unorg,0,0,0
Marshall,Nelson Park Twp,26,44,0
Marshall,Newfolden,47,109,0
Marshall,New Folden Twp,31,80,0
Marshall,New Maine Twp,26,54,0
Marshall,New Solum Twp,35,117,0
Marshall,Oak Park Twp,13,54,0
Marshall,Oslo,23,62,0
Marshall,Parker Twp,4,14,0
Marshall,Rollis Twp,22,32,0
Marshall,Sinnott Twp,3,11,0
Marshall,Spruce Valley Twp,33,63,0
Marshall,Stephen,110,226,0
Marshall,Strandquist,16,16,0
Marshall,Tamarac Twp,9,36,0
Marshall,Thief Lake Twp,12,14,0
Marshall,Valley Twp,23,44,0
Marshall,Vega Twp,13,46,0
Marshall,Veldt Twp,4,13,0
Marshall,Viking,13,23,0
Marshall,Viking Twp,28,56,0
Marshall,Wanger Twp,11,20,0
Marshall,Warren P-1,101,304,0
Marshall,Warren P-2,85,264,0
Marshall,Warrenton Twp,6,52,0
Marshall,West Valley Twp,13,48,0
Marshall,Whiteford Twp,7,17,0
Marshall,Wright Twp,11,36,0
Martin,Cedar Twp,34,80,0
Martin,Center Creek Twp,16,107,0
Martin,Ceylon,41,107,0
Martin,Dunnell,26,54,0
Martin,East Chain Twp,34,140,0
Martin,Elm Creek Twp,33,67,0
Martin,Fairmont W-1 P-1,181,410,0
Martin,Fairmont W-1 P-2,266,517,0
Martin,Fairmont W-2 P-1,199,416,0
Martin,Fairmont W-2 P-2,246,531,0
Martin,Fairmont W-3 P-1,167,266,0
Martin,Fairmont W-3 P-2,154,358,0
Martin,Fairmont W-4 P-1,131,389,0
Martin,Fairmont W-4 P-2,126,295,0
Martin,Fairmont Twp,32,131,0
Martin,Fox Lake Twp,48,111,0
Martin,Fraser Twp,30,118,0
Martin,Galena Twp,43,84,0
Martin,Granada,36,92,0
Martin,Jay Twp,20,122,0
Martin,Lake Belt Twp,26,94,0
Martin,Lake Fremont Twp,21,72,0
Martin,Manyaska Twp,44,155,0
Martin,Nashville Twp,20,95,0
Martin,Northrop,28,74,0
Martin,Ormsby,13,14,0
Martin,Pleasant Prairie Twp,24,98,0
Martin,Rolling Green Twp,32,100,0
Martin,Rutland Twp,53,168,0
Martin,Sherburn,139,378,0
Martin,Silver Lake Twp,74,227,0
Martin,Tenhassen Twp,23,119,0
Martin,Trimont,105,241,0
Martin,Truman,121,395,0
Martin,Waverly Twp,39,77,0
Martin,Welcome,89,214,0
Martin,Westford Twp,19,146,0
Meeker,Acton Twp,59,123,0
Meeker,Cedar Mills,6,16,0
Meeker,Cedar Mills Twp,35,164,0
Meeker,Collinwood Twp,137,469,0
Meeker,Cosmos,74,131,0
Meeker,Cosmos Twp,23,89,0
Meeker,Danielson Twp,44,97,0
Meeker,Darwin,44,113,0
Meeker,Darwin Twp,97,295,0
Meeker,Dassel,191,488,0
Meeker,Dassel Twp,223,632,0
Meeker,Eden Valley,54,170,0
Meeker,Ellsworth Twp,127,396,0
Meeker,Forest City Twp,84,287,0
Meeker,Forest Prairie Twp,93,371,0
Meeker,Greenleaf Twp,142,294,0
Meeker,Grove City,62,167,0
Meeker,Harvey Twp,53,137,0
Meeker,Kingston,14,76,0
Meeker,Kingston Twp,129,542,0
Meeker,Litchfield W-1,288,358,0
Meeker,Litchfield W-2,214,388,0
Meeker,Litchfield W-3,200,333,0
Meeker,Litchfield W-4,200,400,0
Meeker,Litchfield W-5,180,324,0
Meeker,Litchfield Twp,141,360,0
Meeker,Manannah Twp,52,195,0
Meeker,Swede Grove Twp,41,133,0
Meeker,Union Grove Twp,84,266,0
Meeker,Watkins,100,290,0
Mille Lacs,Bock,6,22,0
Mille Lacs,Bogus Brook Twp,149,545,0
Mille Lacs,Borgholm Twp,181,662,0
Mille Lacs,Bradbury Twp,26,63,0
Mille Lacs,Dailey Twp,26,81,0
Mille Lacs,East Side Twp,162,259,0
Mille Lacs,Foreston,52,164,0
Mille Lacs,Greenbush Twp,151,460,0
Mille Lacs,Hayland Twp,60,186,0
Mille Lacs,Isle,161,242,0
Mille Lacs,Isle Harbor Twp,78,214,0
Mille Lacs,Kathio Twp,376,212,0
Mille Lacs,Lewis Twp,7,9,0
Mille Lacs,Milaca,451,845,0
Mille Lacs,Milaca Twp,171,614,0
Mille Lacs,Milo Twp,158,563,0
Mille Lacs,Mudgett Twp,7,34,0
Mille Lacs,Onamia,130,173,0
Mille Lacs,Onamia Twp,73,162,0
Mille Lacs,Page Twp,84,260,0
Mille Lacs,Pease,34,69,0
Mille Lacs,Princeton,711,1302,0
Mille Lacs,Princeton Twp,269,856,0
Mille Lacs,South Harbor Twp,138,261,0
Mille Lacs,Wahkon,49,82,0
Morrison,Agram Twp,58,268,0
Morrison,Belle Prairie Twp,59,328,0
Morrison,Bellevue Twp,131,517,0
Morrison,Bowlus,25,95,0
Morrison,Buckman,13,105,0
Morrison,Buckman Twp,25,290,0
Morrison,Buh Twp,25,243,0
Morrison,Culdrum Twp,32,187,0
Morrison,Cushing Twp,80,296,0
Morrison,Darling Twp,51,254,0
Morrison,Elmdale,7,53,0
Morrison,Elmdale Twp,56,475,0
Morrison,Flensburg,20,103,0
Morrison,Genola,4,27,0
Morrison,Granite Twp,32,203,0
Morrison,Green Prairie Twp,84,324,0
Morrison,Harding,17,26,0
Morrison,Hillman,8,6,0
Morrison,Hillman Twp,20,79,0
Morrison,Lakin Twp,49,177,0
Morrison,Lastrup,13,33,0
Morrison,Leigh Twp,8,91,0
Morrison,Little Falls W-1,430,722,0
Morrison,Little Falls W-2,560,1224,0
Morrison,Little Falls W-3,248,787,0
Morrison,Little Falls Twp,240,700,0
Morrison,Morrill Twp,42,282,0
Morrison,Motley,65,177,0
Morrison,Motley Twp,21,92,0
Morrison,Mount Morris Twp,9,33,0
Morrison,Parker Twp,60,162,0
Morrison,Pierz,115,551,0
Morrison,Pierz Twp,22,241,0
Morrison,Pike Creek Twp,97,436,0
Morrison,Platte Twp,19,136,0
Morrison,Pulaski Twp,36,120,0
Morrison,Randall,70,238,0
Morrison,Richardson Twp,43,197,0
Morrison,Ripley Twp,77,319,0
Morrison,Rosing Twp,21,88,0
Morrison,Royalton,124,406,0
Morrison,Scandia Valley Twp,223,572,0
Morrison,Sobieski,23,73,0
Morrison,Swan River Twp,89,323,0
Morrison,Swanville,37,110,0
Morrison,Swanville Twp,30,227,0
Morrison,Two Rivers Twp,77,362,0
Morrison,Upsala,42,167,0
Mower,Adams,144,193,0
Mower,Adams Twp,89,137,0
Mower,Austin W-1 P-1,893,575,0
Mower,Austin W-1 P-2,841,640,0
Mower,Austin W-1 P-3,24,27,0
Mower,Austin W-2 P-1,783,721,0
Mower,Austin W-2 P-2,1088,1036,0
Mower,Austin W-3 P-1,575,473,0
Mower,Austin W-3 P-2,827,739,0
Mower,Austin Twp,206,276,0
Mower,Bennington Twp,18,61,0
Mower,Brownsdale,114,201,0
Mower,Clayton Twp,23,74,0
Mower,Dexter,50,111,0
Mower,Dexter Twp,46,109,0
Mower,Elkton,22,44,0
Mower,Frankford Twp,53,150,0
Mower,Grand Meadow,163,337,0
Mower,Grand Meadow Twp,37,127,0
Mower,Lansing Twp,193,291,0
Mower,Le Roy,136,321,0
Mower,Le Roy Twp,56,135,0
Mower,Lodi Twp,39,92,0
Mower,Lyle,90,137,0
Mower,Lyle Twp,65,132,0
Mower,Mapleview,32,29,0
Mower,Marshall Twp,56,116,0
Mower,Nevada Twp,65,128,0
Mower,Pleasant Valley Twp,37,111,0
Mower,Racine,43,146,0
Mower,Racine Twp,68,177,0
Mower,Red Rock Twp,147,249,0
Mower,Rose Creek,78,105,0
Mower,Sargeant,10,16,0
Mower,Sargeant Twp,35,128,0
Mower,Taopi,13,4,0
Mower,Udolpho Twp,105,136,0
Mower,Waltham,28,46,0
Mower,Waltham Twp,47,141,0
Mower,Windom Twp,98,152,0
Murray,Avoca,12,44,0
Murray,Belfast Twp,32,68,0
Murray,Bondin Twp,28,124,0
Murray,Cameron Twp,16,46,0
Murray,Chanarambie Twp,17,85,0
Murray,Chandler,11,97,0
Murray,Currie,52,56,0
Murray,Des Moines River Twp,21,59,0
Murray,Dovray Twp,22,66,0
Murray,Dovray,15,24,0
Murray,Ellsborough Twp,17,65,0
Murray,Fenton Twp,15,80,0
Murray,Fulda,210,389,0
Murray,Hadley,21,12,0
Murray,Holly Twp,12,38,0
Murray,Iona,18,43,0
Murray,Iona Twp,20,51,0
Murray,Lake Sarah Twp,67,155,0
Murray,Lake Wilson,43,84,0
Murray,Leeds Twp,15,92,0
Murray,Lime Lake Twp,20,80,0
Murray,Lowville Twp,29,68,0
Murray,Mason Twp,45,113,0
Murray,Moulton Twp,8,104,0
Murray,Murray Twp,25,65,0
Murray,Shetek Twp,63,131,0
Murray,Skandia Twp,20,41,0
Murray,Slayton,373,560,0
Murray,Slayton Twp,48,134,0
Nicollet,Belgrade Twp,236,376,0
Nicollet,Bernadotte Twp,40,102,0
Nicollet,Brighton Twp,13,54,0
Nicollet,Courtland,88,291,0
Nicollet,Courtland Twp,68,260,0
Nicollet,Granby Twp,33,115,0
Nicollet,Lafayette,60,172,0
Nicollet,Lafayette Twp,102,280,0
Nicollet,Lake Prairie Twp,141,228,0
Nicollet,Mankato W-2 P-30,0,0,0
Nicollet,New Sweden Twp,38,110,0
Nicollet,Nicollet,173,395,0
Nicollet,Nicollet Twp,86,215,0
Nicollet,North Mankato P-1,574,406,0
Nicollet,North Mankato P-2,498,452,0
Nicollet,North Mankato P-3,541,435,0
Nicollet,North Mankato P-4,623,535,0
Nicollet,North Mankato P-5,568,688,0
Nicollet,North Mankato P-6,605,663,0
Nicollet,North Mankato P-7,119,181,0
Nicollet,Oshawa Twp,131,162,0
Nicollet,Ridgely Twp,18,37,0
Nicollet,Saint Peter W-1 P-1,688,612,0
Nicollet,Saint Peter W-1 P-2,818,607,0
Nicollet,Saint Peter W-2 P-1,810,319,0
Nicollet,Saint Peter W-2 P-2,699,429,0
Nicollet,Traverse Twp,69,125,0
Nicollet,West Newton Twp,47,188,0
Nobles,Adrian,151,339,0
Nobles,Bigelow,29,64,0
Nobles,Bigelow Twp,51,152,0
Nobles,Bloom Twp,26,63,0
Nobles,Brewster,70,133,0
Nobles,Dewald Twp,35,110,0
Nobles,Dundee,14,22,0
Nobles,Elk Twp,36,110,0
Nobles,Ellsworth,40,172,0
Nobles,Graham Lakes Twp,39,82,0
Nobles,Grand Prairie Twp,8,106,0
Nobles,Hersey Twp,24,84,0
Nobles,Indian Lake Twp,24,89,0
Nobles,Kinbrae,2,4,0
Nobles,Larkin Twp,18,73,0
Nobles,Leota Twp,19,219,0
Nobles,Lismore,28,80,0
Nobles,Lismore Twp,14,56,0
Nobles,Little Rock Twp,7,82,0
Nobles,Lorain Twp,38,121,0
Nobles,Olney Twp,15,75,0
Nobles,Ransom Twp,24,90,0
Nobles,Round Lake,34,127,0
Nobles,Rushmore,44,140,0
Nobles,Seward Twp,25,91,0
Nobles,Summit Lake Twp,46,130,0
Nobles,Westside Twp,12,82,0
Nobles,Wilmont,37,123,0
Nobles,Wilmont Twp,16,85,0
Nobles,Worthington W-1 P-1,185,246,0
Nobles,Worthington W-1 P-2,130,152,0
Nobles,Worthington W-1 P-3,137,102,0
Nobles,Worthington W-1 P-4,90,73,0
Nobles,Worthington W-1 P-5,198,158,0
Nobles,Worthington W-2 P-1,329,551,0
Nobles,Worthington W-2 P-2,132,147,0
Nobles,Worthington W-2 P-3,141,129,0
Nobles,Worthington W-2 P-4,167,147,0
Nobles,Worthington W-2 P-5,259,351,0
Nobles,Worthington Twp,39,139,0
Norman,Ada W-1,151,260,0
Norman,Ada W-2,141,236,0
Norman,Anthony Twp,11,20,0
Norman,Bear Park Twp,41,55,0
Norman,Borup,17,13,0
Norman,Flom Twp,60,48,0
Norman,Fossum Twp,36,31,0
Norman,Gary,44,43,0
Norman,Good Hope Twp,6,8,0
Norman,Green Meadow Twp,17,30,0
Norman,Halstad,103,101,0
Norman,Halstad Twp,12,38,0
Norman,Hegne Twp,10,18,0
Norman,Hendrum,51,93,0
Norman,Hendrum Twp,19,24,0
Norman,Home Lake Twp,15,46,0
Norman,Lake Ida Twp,38,52,0
Norman,Lee Twp,37,21,0
Norman,Lockhart Twp,8,23,0
Norman,McDonaldsville Twp,23,70,0
Norman,Mary Twp,20,19,0
Norman,Perley,14,13,0
Norman,Pleasant View Twp,30,33,0
Norman,Rockwell Twp,13,19,0
Norman,Shelly,30,54,0
Norman,Shelly Twp,20,23,0
Norman,Spring Creek Twp,6,14,0
Norman,Strand Twp,25,23,0
Norman,Sundal Twp,26,33,0
Norman,Twin Valley,156,146,0
Norman,Waukon Twp,23,12,0
Norman,Wild Rice Twp,51,70,0
Norman,Winchester Twp,10,10,0
Olmsted,Byron,1073,1640,0
Olmsted,Cascade Twp P-1,629,678,0
Olmsted,Cascade Twp P-2A,66,102,0
Olmsted,Cascade Twp P-3A,37,54,0
Olmsted,Cascade Twp P-4,0,0,0
Olmsted,Chatfield,219,335,0
Olmsted,Dover,118,221,0
Olmsted,Dover Twp,56,148,0
Olmsted,Elmira Twp,74,135,0
Olmsted,Eyota,306,576,0
Olmsted,Eyota Twp,66,204,0
Olmsted,Farmington Twp,72,165,0
Olmsted,Haverhill Twp,386,476,0
Olmsted,High Forest Twp,147,421,0
Olmsted,Kalmar Twp,205,405,0
Olmsted,Marion Twp P-1,784,1349,0
Olmsted,Marion Twp P-2,0,1,0
Olmsted,New Haven Twp,248,459,0
Olmsted,Orion Twp,101,181,0
Olmsted,Oronoco,300,481,0
Olmsted,Oronoco Twp,442,781,0
Olmsted,Pine Island,154,217,0
Olmsted,Pleasant Grove Twp,104,313,0
Olmsted,Quincy Twp,50,113,0
Olmsted,Rochester W-1 P-1,329,297,0
Olmsted,Rochester W-1 P-2,425,470,0
Olmsted,Rochester W-1 P-3,708,811,0
Olmsted,Rochester W-1 P-4,216,275,0
Olmsted,Rochester W-1 P-5,506,648,0
Olmsted,Rochester W-1 P-6,147,123,0
Olmsted,Rochester W-1 P-7,735,689,0
Olmsted,Rochester W-1 P-8,466,451,0
Olmsted,Rochester W-1 P-9,425,422,0
Olmsted,Rochester W-1 P-10,200,202,0
Olmsted,Rochester W-1 P-11,433,397,0
Olmsted,Rochester W-1 P-12,116,142,0
Olmsted,Rochester W-2 P-1,565,229,0
Olmsted,Rochester W-2 P-2,1102,419,0
Olmsted,Rochester W-2 P-3,654,489,0
Olmsted,Rochester W-2 P-4,676,500,0
Olmsted,Rochester W-2 P-5,500,411,0
Olmsted,Rochester W-2 P-6,378,344,0
Olmsted,Rochester W-2 P-7,932,646,0
Olmsted,Rochester W-2 P-8,724,723,0
Olmsted,Rochester W-3 P-1,501,474,0
Olmsted,Rochester W-3 P-2,661,594,0
Olmsted,Rochester W-3 P-3,519,454,0
Olmsted,Rochester W-3 P-4,623,448,0
Olmsted,Rochester W-3 P-5,1118,863,0
Olmsted,Rochester W-3 P-6,547,503,0
Olmsted,Rochester W-3 P-7,881,707,0
Olmsted,Rochester W-4 P-1,844,428,0
Olmsted,Rochester W-4 P-2,308,154,0
Olmsted,Rochester W-4 P-3,383,307,0
Olmsted,Rochester W-4 P-4,410,314,0
Olmsted,Rochester W-4 P-5,569,337,0
Olmsted,Rochester W-4 P-6,260,85,0
Olmsted,Rochester W-4 P-7,539,453,0
Olmsted,Rochester W-4 P-8,356,332,0
Olmsted,Rochester W-4 P-9,68,119,0
Olmsted,Rochester W-5 P-1,710,483,0
Olmsted,Rochester W-5 P-2,501,399,0
Olmsted,Rochester W-5 P-3,824,651,0
Olmsted,Rochester W-5 P-4,735,535,0
Olmsted,Rochester W-5 P-5,792,753,0
Olmsted,Rochester W-5 P-6,377,285,0
Olmsted,Rochester W-5 P-7,927,792,0
Olmsted,Rochester W-5 P-8,208,168,0
Olmsted,Rochester W-6 P-1,850,769,0
Olmsted,Rochester W-6 P-2,864,654,0
Olmsted,Rochester W-6 P-3,558,405,0
Olmsted,Rochester W-6 P-4,746,503,0
Olmsted,Rochester W-6 P-5,305,192,0
Olmsted,Rochester W-6 P-6,323,255,0
Olmsted,Rochester W-6 P-7,733,525,0
Olmsted,Rochester W-6 P-8,334,315,0
Olmsted,Rochester Twp P-1,572,480,0
Olmsted,Rochester Twp P-2,0,0,0
Olmsted,Rochester Twp P-3,3,2,0
Olmsted,Rochester Twp P-4,10,17,0
Olmsted,Rock Dell Twp,106,280,0
Olmsted,Salem Twp,205,442,0
Olmsted,Stewartville,1031,1828,0
Olmsted,Viola Twp,93,220,0
Otter Tail,Aastad Twp,29,81,0
Otter Tail,Amor Twp,99,164,0
Otter Tail,Aurdal Twp,260,616,0
Otter Tail,Battle Lake,177,270,0
Otter Tail,Blowers Twp,33,102,0
Otter Tail,Bluffton,14,90,0
Otter Tail,Bluffton Twp,39,190,0
Otter Tail,Buse Twp,54,233,0
Otter Tail,Butler Twp,23,140,0
Otter Tail,Candor Twp,96,257,0
Otter Tail,Carlisle Twp,14,74,0
Otter Tail,Clitherall,10,20,0
Otter Tail,Clitherall Twp,109,210,0
Otter Tail,Compton Twp,80,273,0
Otter Tail,Corliss Twp,60,245,0
Otter Tail,Dalton,35,81,0
Otter Tail,Dane Prairie Twp,155,401,0
Otter Tail,Dead Lake Twp,78,209,0
Otter Tail,Deer Creek,30,108,0
Otter Tail,Deer Creek Twp,42,131,0
Otter Tail,Dent,24,56,0
Otter Tail,Dora Twp,169,284,0
Otter Tail,Dunn Twp,195,360,0
Otter Tail,Eagle Lake Twp,93,137,0
Otter Tail,Eastern Twp,44,86,0
Otter Tail,Edna Twp,151,406,0
Otter Tail,Effington Twp,23,99,0
Otter Tail,Elizabeth,20,60,0
Otter Tail,Elizabeth Twp,160,315,0
Otter Tail,Elmo Twp,37,115,0
Otter Tail,Erhard,15,37,0
Otter Tail,Erhards Grove Twp,64,162,0
Otter Tail,Everts Twp,213,312,0
Otter Tail,Fergus Falls W-1 P-1,262,431,0
Otter Tail,Fergus Falls W-1 P-2,209,456,0
Otter Tail,Fergus Falls W-2 P-1,270,552,0
Otter Tail,Fergus Falls W-2 P-2,310,583,0
Otter Tail,Fergus Falls W-3 P-1,287,480,0
Otter Tail,Fergus Falls W-3 P-2,323,487,0
Otter Tail,Fergus Falls W-4 P-1,288,528,0
Otter Tail,Fergus Falls W-4 P-2,261,541,0
Otter Tail,Fergus Falls Twp,141,390,0
Otter Tail,Folden Twp,39,118,0
Otter Tail,Friberg Twp,146,276,0
Otter Tail,Girard Twp,165,322,0
Otter Tail,Gorman Twp,60,215,0
Otter Tail,Henning,95,252,0
Otter Tail,Henning Twp,58,131,0
Otter Tail,Hobart Twp,172,329,0
Otter Tail,Homestead Twp,43,143,0
Otter Tail,Inman Twp,35,110,0
Otter Tail,Leaf Lake Twp,80,245,0
Otter Tail,Leaf Mountain Twp,55,106,0
Otter Tail,Lida Twp,206,271,0
Otter Tail,Maine Twp,98,315,0
Otter Tail,Maplewood Twp,52,102,0
Otter Tail,Newton Twp,100,335,0
Otter Tail,New York Mills,134,389,0
Otter Tail,Nidaros Twp,80,134,0
Otter Tail,Norwegian Grove Twp,68,111,0
Otter Tail,Oak Valley Twp,34,136,0
Otter Tail,Orwell Twp,32,71,0
Otter Tail,Oscar Twp,27,68,0
Otter Tail,Ottertail,80,262,0
Otter Tail,Otter Tail Twp,111,259,0
Otter Tail,Otto Twp,64,272,0
Otter Tail,Paddock Twp,24,154,0
Otter Tail,Parkers Prairie,143,334,0
Otter Tail,Parkers Prairie Twp,45,157,0
Otter Tail,Pelican Twp,121,224,0
Otter Tail,Pelican Rapids,395,366,0
Otter Tail,Perham,381,1016,0
Otter Tail,Perham Twp,113,415,0
Otter Tail,Pine Lake Twp,99,299,0
Otter Tail,Richville,10,28,0
Otter Tail,Rothsay,38,54,0
Otter Tail,Rush Lake Twp,151,439,0
Otter Tail,Saint Olaf Twp,64,151,0
Otter Tail,Scambler Twp,106,185,0
Otter Tail,Star Lake Twp,85,181,0
Otter Tail,Sverdrup Twp,125,247,0
